,feature,label
1431,[0.35589451 0.81770873 0.63869575 2.29761544],1
1432,[0.27976546 0.79952159 0.52092171 2.85782813],0
1433,[0.3        0.89197559 0.38926457 2.97325198],0
1434,[0.27956989 0.69279237 0.3500295  2.47806501],1
1435,[0.2118034  0.96302785 0.46470394 4.5468007 ],1
1436,[0.24747373 0.5880917  0.34746825 2.37638028],0
1437,[0.25727916 1.15533204 0.54029725 4.4905777 ],0
1438,[0.20080889 0.75303306 0.4143978  3.74999858],0
1439,[0.18348448 0.85367529 0.50295035 4.65257496],0
1440,[0.20165293 1.00243117 0.32427859 4.97107165],1
1441,[0.19900745 1.12418553 0.45059552 5.64896219],1
1442,[0.21050113 0.84238176 0.36210826 4.00179218],0
1443,[0.27132308 1.0860059  0.43796885 4.00262998],0
1444,[0.25276621 1.06274069 0.44370605 4.20444131],0
1445,[0.2856022  0.86039032 0.41131316 3.01254798],1
1446,[0.17948718 0.97935894 0.46888329 5.45642838],1
1447,[0.27169883 1.01548082 0.38063701 3.73752375],1
1448,[0.19444444 1.01145073 0.48963556 5.20174662],0
1449,[0.2236068  1.09664339 0.57435502 4.90433828],1
1450,[0.20165293 1.00243117 0.32427859 4.97107165],1
1451,[0.20165293 1.00243117 0.32427859 4.97107165],1
1452,[0.34849929 1.1693656  0.63103602 3.35543183],0
1453,[ 0.1559323   1.56288929  0.44980662 10.02287047],1
1454,[0.27040048 1.146808   0.51013259 4.2411464 ],0
1455,[0.19900745 0.92461567 0.45059552 4.64613606],0
1456,[0.21517511 1.00821367 0.51860549 4.68554965],1
1457,[0.21621622 1.04969562 0.48335095 4.85484224],0
1458,[0.13552618 0.86916075 0.32683657 6.41323132],0
1459,[0.26335068 0.96402924 0.45874856 3.6606294 ],0
1460,[0.2        0.97935894 0.46294249 4.8967947 ],0
1461,[0.35476093 1.25043209 0.67213935 3.52471758],0
1462,[0.76344134 0.87321246 0.09407536 1.14378461],0
1463,[ 0.16666667  2.38585583  0.27415568 14.31513496],1
1464,[0.22570411 1.04055687 0.39611585 4.61026986],0
1465,[0.18640385 1.12684415 0.41382111 6.04517628],1
1466,[0.15702718 1.06643588 0.4054802  6.7914095 ],0
1467,[0.16645901 1.30875757 0.52286693 7.86234127],0
1468,[0.32921172 1.32966165 0.50054282 4.03892562],0
1469,[0.26570391 1.20607542 0.45977789 4.53917069],0
1470,[0.26446514 1.0987511  0.32096422 4.15461604],0
1471,[0.31901726 1.2524459  0.57191376 3.92595027],0
1472,[0.3234024  1.30182706 0.42775517 4.02540943],0
1473,[0.26683539 1.33075763 0.43913776 4.98718573],0
1474,[0.28129289 1.23943092 0.49512078 4.40619356],0
1475,[0.23105072 1.25539267 0.42123446 5.43340729],0
1476,[0.30263594 1.25889045 0.39901193 4.159752  ],0
1477,[0.31792286 1.30862532 0.593862   4.11617246],0
1478,[0.22463997 1.09562163 0.54509898 4.87723366],0
1479,[0.22727273 1.15533746 0.37286632 5.08348484],0
1480,[0.24650739 1.15135826 0.55662173 4.67068455],0
1481,[0.33440157 1.17751275 0.62705993 3.52125365],0
1482,[0.21875    1.16040276 0.35839748 5.30469831],0
1483,[0.33657131 1.14297185 0.45713106 3.39592772],0
1484,[0.37862669 1.21269723 0.77979958 3.20288363],0
1485,[0.23172704 1.17926287 0.56230487 5.08901703],0
1486,[0.43396226 1.6940264  0.67529374 3.90362605],1
1487,[0.24271497 1.14869085 0.56926916 4.73267411],0
1488,[0.26010944 1.24703178 0.70964379 4.79425805],0
1489,[0.22727273 1.28846098 0.37286632 5.66922832],0
1490,[0.34025487 1.23059613 0.64166596 3.61668923],0
1491,[0.22222222 1.22091078 0.5586849  5.49409853],0
1492,[0.34234876 1.2295219  0.63585106 3.59143081],0
1493,[0.21538462 1.19324576 0.37129258 5.54006958],0
1494,[0.22944256 1.06274069 0.34958422 4.63183765],0
1495,[0.34234876 1.25772706 0.64166596 3.67381802],0
1496,[0.27181647 1.18501667 0.34886136 4.35962052],0
1497,[0.36567391 1.10785241 0.54299713 3.02961841],0
1498,[0.30572121 1.16302296 0.54234091 3.8041946 ],0
1499,[0.24271497 1.2796525  0.57086667 5.27224382],0
1500,[0.28503911 1.16677657 0.52030936 4.09339116],1
1501,[0.18961819 1.02688838 0.41281788 5.41555831],0
1502,[0.21789788 0.92748207 0.48637724 4.2564989 ],0
1503,[0.21428571 1.03080732 0.29532641 4.81043417],0
1504,[0.1810715  0.95988916 0.45772007 5.30116095],0
1505,[0.24534817 0.95895268 0.52539776 3.90853816],0
1506,[0.55226806 1.86621501 1.20582069 3.37918331],0
1507,[0.29851117 0.96317353 0.5320145  3.22659127],1
1508,[0.25323875 1.         0.38852986 3.94884272],0
1509,[0.34931599 0.95745944 0.50755375 2.74095505],0
1510,[0.21496369 1.02688838 0.38070214 4.77703182],0
1511,[0.21621622 1.116219   0.39195703 5.16251289],0
1512,[0.25069032 0.90620023 0.36848979 3.61481943],0
1513,[0.28396564 1.09325939 0.45686362 3.84997061],1
1514,[0.27427713 1.01505624 0.43029901 3.70084173],1
1515,[0.24129352 0.86391723 0.55272043 3.58035817],1
1516,[0.23321892 0.95286687 0.3243191  4.0857185 ],1
1517,[0.25996726 1.13527375 0.36063903 4.36698743],1
1518,[0.22924822 0.94487596 0.38306035 4.12162835],1
1519,[0.29221251 1.09019476 0.51710452 3.73082848],1
1520,[0.24293291 1.23372317 0.60049003 5.07845229],1
1521,[0.18267372 1.15761545 0.31425883 6.33706619],1
1522,[0.23913979 1.11468482 0.51793477 4.66122694],1
1523,[0.22114221 1.14111613 0.38558304 5.16010092],1
1524,[0.25837281 0.6607399  0.60292452 2.55731206],1
1525,[0.29869405 2.33899972 0.64943827 7.83075429],1
1526,[0.18428854 0.90003291 0.39195382 4.88382461],1
1527,[0.36093385 1.27632799 0.71290321 3.53618259],1
1528,[0.23457031 1.22147453 0.37174871 5.20728541],1
1529,[0.22564078 1.17477252 0.57456294 5.20638398],1
1530,[0.2620464  1.5194814  0.61519075 5.79852049],1
1531,[0.23221934 1.26969777 0.48851889 5.4676658 ],1
1532,[0.23320782 1.13354684 0.50260566 4.86067257],1
1533,[0.21598296 1.17266254 0.4734259  5.42942157],1
1534,[0.21592916 1.08790601 0.41239461 5.03825416],1
1535,[0.18447166 1.05842399 0.30777845 5.73759678],1
1536,[0.29171618 1.35220695 0.52589628 4.63535117],1
1537,[0.24293291 1.15889263 0.54189043 4.77042262],1
1538,[0.22343733 0.74829421 0.48595119 3.34901158],1
1539,[0.2180737  1.39456839 0.49462462 6.39494067],1
1540,[0.19421763 1.01918706 0.33610043 5.2476548 ],1
1541,[0.22382118 1.05555437 0.45553995 4.71606122],1
1542,[0.22581299 1.35502124 0.58664422 6.00063468],1
1543,[0.22207984 0.91017414 0.39009879 4.09840954],1
1544,[0.24044352 1.53674988 0.51404158 6.39131333],1
1545,[0.22485281 0.92541533 0.37729312 4.11564939],1
1546,[0.20730986 1.09053754 0.25342716 5.26042288],1
1547,[0.24806947 1.20540094 0.31295761 4.85912653],1
1548,[0.25630731 1.06669479 0.57218413 4.16178066],1
1549,[0.25997348 1.36251438 0.61830598 5.24097446],1
1550,[0.29851115 1.03069112 0.50930874 3.45277261],1
1551,[0.32489329 0.9354657  0.53865294 2.87930142],1
1552,[0.26865672 1.02005123 0.41885372 3.79685735],1
1553,[0.27536232 0.93545931 0.45135719 3.39719434],1
1554,[0.28002214 1.07420474 0.4594589  3.83614219],1
1555,[0.31428571 1.02191528 0.40138264 3.25154861],0
1556,[0.31218354 1.01133017 0.51412701 3.23953709],1
1557,[0.28206419 0.98196566 0.42792399 3.4813553 ],1
1558,[0.28932619 0.95314038 0.46513299 3.29434529],1
1559,[0.28358209 0.89394155 0.41946954 3.15232019],1
1560,[0.21212121 0.93686347 0.45959357 4.41664206],1
1561,[0.31113571 0.96628236 0.55249034 3.10566204],0
1562,[0.1875     0.95634661 0.46653651 5.10051527],1
1563,[0.33500531 1.03653059 0.63275661 3.09407209],1
1564,[0.25       0.99736669 0.43855453 3.98946674],1
1565,[0.1875     0.91348462 0.46653651 4.87191798],0
1566,[0.33333333 0.9334778  0.66805559 2.8004334 ],0
1567,[0.18181818 1.         0.4406473  5.5       ],0
1568,[0.30316954 1.99547901 0.11404458 6.58205643],1
1569,[0.24909556 0.97290688 0.40482635 3.9057577 ],0
1570,[0.26666667 0.95166743 0.32467312 3.56875285],1
1571,[0.29210312 0.90819467 0.54382341 3.10915773],0
1572,[0.22580645 0.94668699 0.35549478 4.19247095],0
1573,[0.17799767 1.01501086 0.3803732  5.70238285],1
1574,[0.24003676 0.89357113 0.62486752 3.72264291],1
1575,[0.3205592  1.03438954 0.59544477 3.22682842],1
1576,[0.18621632 0.47251353 0.21772784 2.53744423],1
1577,[0.25889019 1.04598845 0.32465771 4.04027842],1
1578,[0.27232896 0.99503722 0.63960357 3.65380615],1
1579,[0.25187724 1.00216083 0.45079911 3.97876687],1
1580,[0.27623572 1.05611779 0.49842707 3.82324844],1
1581,[0.23753835 0.98817963 0.53050594 4.16008464],1
1582,[0.2057376  1.45120638 0.51961116 7.05367596],1
1583,[0.32430297 1.18281393 0.42516354 3.64724971],1
1584,[0.42299036 0.76412523 0.76469111 1.8064838 ],1
1585,[0.30410868 1.06171781 0.55347589 3.49124471],1
1586,[0.25684934 0.9741176  0.57928603 3.79256413],1
1587,[0.27124727 0.92229189 0.48773796 3.40018863],1
1588,[0.30701537 0.97912093 0.43652964 3.18915935],1
1589,[0.19722    1.14294877 0.27161541 5.79529863],1
1590,[0.21657405 1.0433674  0.4429195  4.81760122],1
1591,[0.27497678 0.40542021 0.32613079 1.47437979],1
1592,[0.22394984 1.03226627 0.51923909 4.60936382],1
1593,[0.23829043 0.98117415 0.40810625 4.11755578],1
1594,[0.24313519 1.01821026 0.3554283  4.18783583],1
1595,[0.22975001 1.05343991 0.49665174 4.58515715],1
1596,[0.360239   1.19684271 0.47695002 3.32235737],1
1597,[0.27500949 1.0481688  0.46181086 3.81139139],1
1598,[0.32235446 1.07013928 0.56281686 3.3197595 ],1
1599,[0.2398826  1.06066016 0.33871633 4.42158032],1
1600,[0.26637653 1.16084493 0.48132937 4.35790987],1
1601,[0.21549304 1.26161433 0.47543261 5.8545479 ],0
1602,[0.3233871  1.07585944 0.63218305 3.32684712],1
1603,[0.29759506 1.14848108 0.53564075 3.85920751],1
1604,[0.17071068 1.11646146 0.75529259 6.54007988],1
1605,[0.27420259 1.16736717 0.63478899 4.25731638],1
1606,[0.33129458 1.07585944 0.62732491 3.24744052],0
1607,[0.21065156 1.0600091  0.46434537 5.03204967],1
1608,[1.33838906 1.69662489 0.70195217 1.26766195],0
1609,[0.30999488 1.05572781 0.54872918 3.40562985],0
1610,[5.20720338e-02 1.34989719e+00 1.89331369e-02 2.59236501e+01],1
1611,[0.28911878 1.07910652 0.36806715 3.73239853],0
1612,[1.08607853 1.11803397 0.         1.02942277],0
1613,[0.32857143 1.29051873 0.41819054 3.92766571],0
1614,[0.32484381 1.26706615 0.29720243 3.90053962],0
1615,[0.34563606 1.25557045 0.50466302 3.63263732],0
1616,[0.31481481 1.14023529 0.42357181 3.62192385],0
1617,[0.24133491 1.15228273 0.45532553 4.77462106],0
1618,[0.40311289 1.5062205  0.61812184 3.73647322],0
1619,[0.24904104 1.35433466 0.33011184 5.43819876],1
1620,[0.22360679 0.70710679 0.84667819 3.16227776],0
1621,[0.28254687 1.18960712 0.51092195 4.2103002 ],0
1622,[0.32463627 1.57832959 0.5887412  4.86183999],0
1623,[0.27154282 1.4387715  0.65149298 5.29850692],0
1624,[0.38722195 1.29762175 0.73252836 3.35110583],0
1625,[0.37777778 1.24320991 0.56634933 3.29084976],0
1626,[0.2831522  1.19500176 0.4827286  4.22035137],0
1627,[0.22222222 1.11454109 0.3689155  5.01543492],0
1628,[0.28896381 1.16562223 0.66177641 4.03380007],1
1629,[0.34472727 1.28621014 0.60940073 3.73109482],0
1630,[0.28911349 1.33369095 0.51070997 4.613036  ],0
1631,[0.27777778 1.14395798 0.50384831 4.11824872],0
1632,[0.33414182 1.2747549  0.64834229 3.8150115 ],0
1633,[0.3073535  1.55164039 0.58720753 5.04839017],0
1634,[0.2601885  1.29051873 0.64331158 4.95993754],1
1635,[0.31008684 1.35888061 0.41650784 4.3822583 ],1
1636,[0.33831264 1.21630588 0.62442149 3.5952126 ],0
1637,[0.23151254 1.16958305 0.47414611 5.05192098],1
1638,[0.40044517 1.40017256 0.72166766 3.49654004],0
1639,[0.24891421 1.36818774 0.61438042 5.49662366],0
1640,[0.32998316 1.49147234 0.4801127  4.51984372],1
1641,[0.35110506 1.161273   0.46429437 3.30748012],0
1642,[0.36071259 1.27150629 0.52651047 3.52498447],1
1643,[0.33432032 1.18702222 0.34487435 3.55055364],0
1644,[0.34109552 1.48681338 0.46173991 4.35893552],0
1645,[0.27607882 1.19564138 0.3383593  4.33079719],0
1646,[0.27083333 0.72830235 0.43814448 2.68911636],0
1647,[0.31376162 0.9045937  0.53005327 2.88306041],1
1648,[0.31733578 0.82595711 0.51402736 2.60278599],1
1649,[0.28299437 0.66953406 0.45624759 2.3658918 ],0
1650,[0.28299437 0.74146999 0.45624759 2.62008742],0
1651,[0.25516644 0.75539841 0.43867224 2.96041444],0
1652,[0.23883738 0.76791879 0.39565825 3.21523703],1
1653,[0.26253658 0.94972168 0.42070895 3.61748319],1
1654,[0.27083333 0.74203765 0.43467484 2.73983131],0
1655,[0.36664094 0.80180461 0.65363891 2.18689326],0
1656,[0.27083333 0.83119727 0.43814448 3.06903607],0
1657,[0.25326377 1.11082795 0.42339759 4.38605156],0
1658,[0.27607882 1.01598337 0.479182   3.6800482 ],0
1659,[0.27607882 1.13881824 0.479182   4.12497501],1
1660,[0.23385812 1.01848666 0.32537869 4.35514764],0
1661,[0.24867294 0.94747295 0.56338233 3.81011682],0
1662,[0.34916639 1.15587344 0.65124731 3.31038001],0
1663,[0.31274782 1.02331871 0.39597441 3.27202507],0
1664,[0.28376743 1.13671743 0.4792019  4.00580656],0
1665,[0.25266889 0.94656461 0.37371542 3.74626494],0
1666,[0.26487462 0.94445552 0.38665352 3.56567007],1
1667,[0.25863913 1.04588686 0.43748208 4.04380761],1
1668,[0.28699991 1.14789879 0.47803688 3.99964854],0
1669,[0.19512195 1.19830238 0.48682203 6.14129971],0
1670,[0.26072502 1.01702606 0.41582752 3.90076132],1
1671,[0.30931943 1.         0.53117198 3.23290393],0
1672,[0.30931943 1.         0.53511271 3.23290393],1
1673,[0.26906513 1.07084677 0.46136112 3.97987942],0
1674,[0.25581395 1.         0.28994103 3.90909091],1
1675,[0.28205128 1.09339311 0.35351451 3.87657558],0
1676,[0.23684211 1.08505387 0.57189951 4.58133854],0
1677,[0.26851631 1.         0.45228691 3.72416859],0
1678,[0.28057939 1.15770099 0.38206171 4.12610841],0
1679,[0.25609756 1.         0.46687477 3.9047619 ],0
1680,[0.25581395 1.08863266 0.42505957 4.25556402],0
1681,[0.23969021 1.06274832 0.52680731 4.4338411 ],0
1682,[0.24151546 1.21773423 0.56448909 5.04205503],1
1683,[0.26357381 0.88539567 0.30960624 3.35919441],1
1684,[0.20622986 1.         0.44802166 4.84895845],1
1685,[0.2547143  1.02833218 0.65957224 4.03719851],1
1686,[0.23529964 0.88008758 0.553567   3.74028438],1
1687,[0.21157211 0.92320288 0.33131815 4.36353771],1
1688,[0.20811388 0.94700369 0.44017853 4.550411  ],1
1689,[0.29707946 0.90914468 0.49369812 3.06027441],1
1690,[0.34025487 0.85369523 0.64166599 2.50898754],1
1691,[0.22887301 0.78315793 0.33626086 3.42180118],1
1692,[0.2600079  1.00882372 0.56794882 3.87997329],1
1693,[0.22282551 1.07989648 0.37945115 4.84637732],1
1694,[0.32484381 0.87461031 0.47750161 2.69240258],1
1695,[0.23773019 0.82521245 0.36008603 3.47121436],1
1696,[0.25829683 0.89326709 0.71605787 3.45829679],1
1697,[0.290895   0.9966067  0.4444388  3.42600146],1
1698,[0.24806948 0.91827401 0.60604029 3.70168069],1
1699,[0.23602647 1.08805469 0.53967965 4.60988413],1
1700,[0.27973644 0.92517072 0.68070053 3.30729429],1
1701,[0.22282551 0.87939177 0.35004821 3.94654893],1
1702,[0.24068568 0.92239493 0.58655001 3.83236314],1
1703,[0.27232297 0.88060643 0.60995411 3.23368395],1
1704,[0.28492174 0.92218941 0.32562148 3.23664106],1
1705,[0.23437282 0.88230272 0.34419245 3.76452661],1
1706,[0.27414346 0.83854191 0.46399058 3.05877041],1
1707,[0.3        0.94462039 0.53201452 3.14873463],0
1708,[0.3287732  1.13601245 0.6518058  3.4553073 ],0
1709,[0.22222222 1.17375623 0.55868485 5.28190302],0
1710,[0.21428571 1.17194862 0.36267886 5.46909355],0
1711,[0.27906977 1.05995439 0.3240374  3.79816989],0
1712,[0.30918986 1.09291576 0.53196046 3.53477237],0
1713,[0.24472248 1.14076761 0.42960281 4.66147457],0
1714,[0.20430108 1.18373476 0.46179619 5.79407015],1
1715,[0.2891135  1.09639068 0.50762621 3.79225008],0
1716,[0.25476752 1.16367805 0.42607603 4.5676076 ],0
1717,[0.34403055 1.21954481 0.62242344 3.54487363],0
1718,[0.2922575  1.09370193 0.51108418 3.74225442],0
1719,[0.28338351 1.1630591  0.5077084  4.1041877 ],0
1720,[0.16433826 1.30239293 0.41129449 7.92507433],1
1721,[0.28786103 1.3792224  0.52966214 4.79127858],1
1722,[0.43191182 1.3326463  0.42205627 3.08545917],1
1723,[2.31602435 1.53505906 0.51956465 0.66279919],1
1724,[0.19617946 1.2974353  0.37868523 6.61351258],1
1725,[0.2760788  0.94762866 0.40936574 3.43245718],0
1726,[0.27907815 1.         0.43482771 3.58322567],0
1727,[0.29122734 1.         0.60332861 3.43374354],0
1728,[0.26289281 1.06509811 0.4856894  4.051454  ],0
1729,[0.28964223 0.92610525 0.52530593 3.19741102],0
1730,[0.24951315 0.88065174 0.48837205 3.52948035],0
1731,[0.25139537 1.04019231 0.54505331 4.13767497],0
1732,[0.3125     0.95723012 0.50567114 3.06313639],0
1733,[0.24951315 0.96616351 0.43249349 3.87219483],0
1734,[0.23368249 0.95520093 0.44217636 4.08760155],0
1735,[0.15317835 1.         0.37953432 6.52833756],1
1736,[0.18713486 0.98358169 0.51056178 5.25600463],0
1737,[0.2678636  1.         0.33773139 3.73324335],0
1738,[0.24951315 0.92267414 0.48837205 3.69789792],0
1739,[0.2987152  0.88090863 0.57069123 2.94899162],0
1740,[0.27907815 0.88090863 0.37198936 3.15649444],0
1741,[0.31573099 1.         0.33552348 3.16725326],0
1742,[0.19818616 0.94793272 0.46260695 4.78304186],1
1743,[0.3304093  0.96119396 0.6364528  2.90910075],0
1744,[0.22369268 0.88633077 0.45243293 3.96226981],0
1745,[0.2894461  0.88633077 0.58863635 3.06216169],0
1746,[0.26607604 1.         0.48330243 3.75832415],0
1747,[0.29736837 0.92018658 0.52736501 3.09443324],0
1748,[0.3125     0.91737899 0.49134564 2.93561278],0
1749,[0.27917243 0.92195445 0.53998912 3.30245529],0
1750,[0.39001267 2.35762589 0.59074429 6.04499823],0
1751,[0.31256971 1.33980511 0.42654459 4.28642022],1
1752,[0.48862    1.83339249 0.71691313 3.75218467],0
1753,[0.38288728 1.88988091 0.49499772 4.93586757],0
1754,[0.42185663 1.6233789  0.61821511 3.84817677],1
1755,[0.35091579 1.75561539 0.52581707 5.00295351],0
1756,[0.36642071 1.65272175 0.28638928 4.51044852],0
1757,[0.33282013 1.78800541 0.45339554 5.37228747],0
1758,[0.40542021 1.67456419 0.62852648 4.13044087],0
1759,[0.32585138 1.37093701 0.59999381 4.2072463 ],1
1760,[0.32361319 1.45681496 0.59192057 4.50171687],0
1761,[0.38841768 1.78401676 0.51876805 4.59303695],0
1762,[0.45408673 1.35622603 0.72316976 2.98671146],0
1763,[0.38464979 3.70031176 0.20270211 9.61995005],0
1764,[0.38651035 1.24579287 0.58186306 3.22318118],0
1765,[0.33657131 1.27118699 0.45713106 3.77687265],0
1766,[0.29297532 1.25503142 0.51228015 4.28374446],0
1767,[0.34548653 1.17434019 0.47917665 3.39909108],0
1768,[0.33761984 1.29818607 0.63074531 3.84511187],0
1769,[0.3        1.34736782 0.42469158 4.49122608],0
1770,[0.2734375  1.35084984 0.35989147 4.94025085],0
1771,[0.29755306 1.50721056 0.52558431 5.06535051],0
1772,[3.00884888e-02 1.62349260e+00 1.20759118e-01 5.39572663e+01],0
1773,[0.2243678  1.         0.54878673 4.45696761],0
1774,[0.32534253 1.03609032 0.63979183 3.18461387],0
1775,[0.22497802 1.14151527 0.36983164 5.07389677],0
1776,[0.27607882 1.0493619  0.65809912 3.80095034],0
1777,[0.34123413 1.01608098 0.65370244 2.97766518],0
1778,[0.28168115 1.0810278  0.44979461 3.83777122],0
1779,[0.37210422 1.13137084 0.55867131 3.04046763],0
1780,[0.29143557 1.17444045 0.65205379 4.02984592],0
1781,[0.26745625 1.07489868 0.46334141 4.01897007],0
1782,[0.25639728 1.08353835 0.63930651 4.22601343],0
1783,[0.2118034  0.91278641 0.46470393 4.30959283],0
1784,[0.21847492 1.01074262 0.53068563 4.62635543],1
1785,[0.21355388 0.92607907 0.57587086 4.33651253],0
1786,[0.25401705 0.91643261 0.5440553  3.60776027],1
1787,[0.23008949 0.89826729 0.50682403 3.90399094],0
1788,[0.11776651 1.         0.38734154 8.49137811],1
1789,[0.2860732  0.95095794 0.62995349 3.32417693],1
1790,[0.28057939 0.90113441 0.47795167 3.21169135],0
1791,[0.26029028 0.89919595 0.54304867 3.45458902],0
1792,[0.22817367 0.95530444 0.46224811 4.18674262],1
1793,[0.21611835 0.9820345  0.28686291 4.54396619],1
1794,[0.30454107 0.87085547 0.51787608 2.85956657],0
1795,[0.23470052 0.8701216  0.45771779 3.70736969],1
1796,[0.27781308 1.06942782 0.45607338 3.84945089],0
1797,[0.21201202 0.80712753 0.34648353 3.80698953],1
1798,[0.22581937 0.8594122  0.3403264  3.80575054],0
1799,[0.15227054 0.83285909 0.44530875 5.46960108],1
1800,[0.30708584 0.95199934 0.54537346 3.10010826],0
1801,[0.29545455 0.97284315 0.54112102 3.29269989],0
1802,[0.30792335 0.84141823 0.54381587 2.73255738],0
1803,[0.38651032 1.15511795 0.59314026 2.98858242],0
1804,[0.24801129 1.14580394 0.52576278 4.61996691],0
1805,[0.2820038  1.04644433 0.63523252 3.7107455 ],0
1806,[0.19702642 0.96330219 0.42961716 4.88920317],0
1807,[0.23531257 0.9832022  0.59775968 4.17828175],0
1808,[0.3266764  1.         0.60432008 3.0611333 ],0
1809,[0.32264235 1.16738229 0.64631471 3.618193  ],1
1810,[0.22727273 0.9239697  0.53775103 4.06546668],1
1811,[0.20930233 0.97687955 0.54484073 4.66731339],1
1812,[0.27973644 0.88895979 0.63506605 3.17784767],0
1813,[0.33129459 0.92998106 0.46549625 2.80711214],0
1814,[0.22939449 1.07790943 0.56180786 4.6989335 ],1
1815,[0.23389773 0.95524863 0.55083768 4.08404399],0
1816,[0.31249274 0.9852596  0.54058961 3.15290395],0
1817,[0.22972973 1.08284608 0.56561143 4.71356528],1
1818,[0.27800551 0.96643917 0.34996766 3.47633096],1
1819,[0.22592363 1.05385122 0.54874082 4.66463481],1
1820,[0.22091539 0.93822707 0.48492541 4.24699723],1
1821,[0.23533711 1.01458437 0.56309733 4.3111958 ],1
1822,[0.2        0.92533779 0.46294245 4.62668896],0
1823,[0.260535   0.94159983 0.44187465 3.61410113],0
1824,[0.15775932 0.74634243 0.46275815 4.73089264],1
1825,[0.25       0.7587928  0.54819319 3.03517121],1
1826,[0.23736756 0.72608914 0.46616091 3.05892316],1
1827,[0.28010352 0.77463285 0.45725055 2.76552338],1
1828,[0.31333615 0.78679999 0.39876144 2.51104125],1
1829,[0.31009255 0.77659846 0.56049503 2.50440861],1
1830,[0.24875929 0.7221299  0.54819319 2.90292635],1
1831,[0.22030501 0.78353849 0.47531674 3.55660765],1
1832,[0.22764851 0.71481474 0.4735729  3.13999301],1
1833,[0.21688678 0.97144788 0.48107848 4.47905528],1
1834,[0.30306283 0.90392198 0.39750767 2.98262239],1
1835,[0.21880437 0.76916438 0.34061602 3.51530621],1
1836,[0.25277154 0.68423852 0.41848902 2.70694448],1
1837,[0.26758589 0.83827358 0.44022386 3.13272709],1
1838,[0.19354839 1.02149317 0.43576695 5.27771473],0
1839,[0.33746704 1.10262122 0.64641852 3.26734496],0
1840,[0.34234875 0.99824124 0.46199952 2.91586061],0
1841,[0.30508475 1.03626827 0.52021073 3.39665712],0
1842,[0.32534253 0.9759849  0.45375719 2.99986882],0
1843,[0.30873148 0.98723402 0.41492872 3.19771085],0
1844,[0.28070175 1.03427396 0.49806724 3.68460099],0
1845,[0.32534253 0.97488121 0.45375719 2.99647643],0
1846,[0.21920839 1.08199247 0.34061602 4.93590803],0
1847,[0.33129458 1.10278071 0.44366759 3.32870128],0
1848,[0.33123849 1.06215929 0.45704837 3.20663003],0
1849,[0.29731766 1.01856708 0.53671773 3.42585461],0
1850,[0.37956628 1.1704809  0.75226794 3.08373256],0
1851,[0.2037037  1.06215929 0.35447705 5.21423651],1
1852,[0.29851115 1.06025621 0.66567062 3.55181443],0
1853,[0.27907815 1.15534772 0.34311794 4.1398716 ],0
1854,[0.33722017 0.98145766 0.61350808 2.91043579],0
1855,[0.30357143 0.97362706 0.52496135 3.20724207],0
1856,[0.25454545 0.96758778 0.42525186 3.80123771],0
1857,[0.33129458 1.10262122 0.59833225 3.32821987],0
1858,[0.33612423 1.15095023 0.62309667 3.42418108],0
1859,[0.33129458 1.10137088 0.44366759 3.32444578],0
1860,[0.33662211 1.02376016 0.47769599 3.04127422],0
1861,[0.32758621 0.99312041 0.47389275 3.03163073],0
1862,[0.29032258 0.9414702  0.50371459 3.2428418 ],0
1863,[0.33431688 1.07063916 0.63200874 3.20246817],0
1864,[0.33129458 0.99741942 0.44366759 3.01067226],0
1865,[0.33105021 1.01781256 0.57952655 3.074496  ],0
1866,[0.35087719 1.         0.49447639 2.85      ],0
1867,[0.33129458 1.09829422 0.46549626 3.31515899],0
1868,[0.3220339  1.04510959 0.43856104 3.24534031],0
1869,[0.32692308 1.01636253 0.45198168 3.10887363],0
1870,[0.20943175 0.98334906 0.46380036 4.69531978],0
1871,[0.30232558 1.06036032 0.52460035 3.50734568],0
1872,[0.24897331 0.95887367 0.45838477 3.85131105],0
1873,[0.23863636 1.06471442 0.43993948 4.46166043],1
1874,[0.35       0.9357042  0.50556001 2.67344057],1
1875,[0.29545455 0.88007755 0.50493144 2.97872401],0
1876,[0.30102595 0.93384042 0.50300256 3.10219245],0
1877,[0.26103283 1.04270032 0.59200385 3.99451788],1
1878,[0.25555556 0.98494384 0.4248059  3.85412806],0
1879,[0.24418605 0.94159064 0.41004193 3.85603786],0
1880,[0.17741935 0.93912016 0.49881444 5.29322274],1
1881,[0.18015094 0.98328194 0.27385166 5.45810066],1
1882,[0.2346421  0.98717901 0.46643197 4.20716921],1
1883,[0.17788635 0.92354811 0.53669285 5.19178754],1
1884,[0.22727273 1.08785938 0.34991564 4.78658129],1
1885,[0.22857143 0.95188099 0.38833203 4.16447931],1
1886,[0.1809307  0.7112219  0.35515437 3.93090774],1
1887,[0.22727273 0.87307735 0.28950553 3.84154036],1
1888,[0.2631174  1.48556271 0.41152571 5.64600704],1
1889,[0.22727273 1.04672108 0.41890442 4.60557274],1
1890,[0.30369538 0.47002979 0.32360712 1.54770149],1
1891,[0.17489072 0.95461319 0.28240125 5.45834099],1
1892,[0.16122277 0.96854399 0.31159802 6.00748893],1
1893,[0.32539569 0.58390841 0.44366754 1.7944565 ],1
1894,[0.21144541 0.90295637 0.29541568 4.27039948],1
1895,[0.16269784 1.01566215 0.27541881 6.24262841],1
1896,[0.25       0.68246129 0.3399612  2.72984517],1
